id,timestamp,device_id,lon,lat,latitude_raw,longitude_raw,timestamp_gps,ref_air_temp,ref_pressure,ref_humidity_relative,ref_wind_module,ref_wind_direction
62,2017-06-25 02:03:47.913458,17,512703.430000,4663643.520000,4676209.096608,523672.797936,2017-06-07 02:03:46,25.700000,45.400000,45.400000,0.100000,102.000000
63,2017-06-25 02:03:49.314461,17,512703.430000,4663643.520000,4676209.174193,523672.756420,2017-06-07 02:03:48,25.700000,45.400000,45.400000,0.100000,102.000000
64,2017-06-25 02:03:51.109274,17,512703.430000,4663643.520000,4676209.174193,523672.756420,2017-06-07 02:03:48,25.700000,45.400000,45.400000,0.100000,142.000000
65,2017-06-25 02:03:50.760759,17,512703.430000,4663643.520000,4676209.152070,523672.781247,2017-06-07 02:03:49,25.700000,45.400000,45.400000,0.100000,142.000000
66,2017-06-25 02:03:52.618438,17,512703.430000,4663643.520000,4676209.152070,523672.781247,2017-06-07 02:03:49,25.700000,45.400000,45.400000,0.100000,142.000000
67,2017-06-25 02:03:52.399337,17,512703.430000,4663643.520000,4676209.041175,523672.822875,2017-06-07 02:03:52,25.700000,45.400000,45.400000,0.100000,142.000000
69,2017-06-25 02:03:52.127936,17,512703.430000,4663643.520000,4676209.085533,523672.806224,2017-06-07 02:03:50,25.700000,45.400000,45.400000,0.100000,142.000000
70,2017-06-25 02:03:53.958937,17,512703.430000,4663643.520000,4676209.041119,523672.806373,2017-06-07 02:03:52,25.700000,45.400000,45.400000,0.100000,142.000000
71,2017-06-25 02:03:55.271362,17,512703.430000,4663643.520000,4676209.041119,523672.806373,2017-06-07 02:03:52,25.700000,45.400000,45.400000,0.100000,117.000000
72,2017-06-25 02:03:55.204646,17,512703.430000,4663643.520000,4676209.030127,523672.839414,2017-06-07 02:03:54,25.700000,45.400000,45.400000,0.100000,117.000000
73,2017-06-25 02:03:56.553197,17,512703.430000,4663643.520000,4676209.007948,523672.847740,2017-06-07 02:03:55,25.700000,45.400000,45.400000,0.100000,117.000000
74,2017-06-25 02:03:58.132525,17,512703.430000,4663643.520000,4676209.007948,523672.847740,2017-06-07 02:03:55,25.700000,45.400000,45.400000,0.100000,117.000000
75,2017-06-25 02:03:58.031159,17,512703.430000,4663643.520000,4676208.974694,523672.864354,2017-06-07 02:03:56,25.700000,45.400000,45.400000,0.100000,117.000000
76,2017-06-25 02:03:59.595790,17,512703.430000,4663643.520000,4676208.819524,523672.947386,2017-06-07 02:03:58,25.700000,45.400000,45.400000,0.100000,117.000000
77,2017-06-25 02:04:01.152369,17,512703.430000,4663643.520000,4676208.819524,523672.947386,2017-06-07 02:03:58,25.700000,45.400000,45.400000,0.000000,81.000000
78,2017-06-25 02:04:02.524578,17,512703.430000,4663643.520000,4676208.542357,523673.072084,2017-06-07 02:04:01,25.700000,45.400000,45.400000,0.000000,81.000000
79,2017-06-25 02:04:04.029069,17,512703.430000,4663643.520000,4676208.542357,523673.072084,2017-06-07 02:04:01,25.700000,45.400000,45.400000,0.000000,81.000000
80,2017-06-25 02:04:03.949759,17,512703.430000,4663643.520000,4676208.564564,523673.072009,2017-06-07 02:04:02,25.700000,45.400000,45.400000,0.000000,81.000000
